loan,income,balance
No,40374.051564876,979.855046191761
No,30510.0384248079,33.4570264675971
No,40969.0823467377,1203.73617853155
No,23225.1771045656,735.730856697404
No,27208.7712745881,884.918846585518
No,48216.7118880664,825.8499756766
No,14165.2788642707,1734.58583985537
No,16513.0442606905,670.493492932823
No,36709.1083061063,874.847285610237
No,40021.3553584359,0
No,43833.4237008983,827.350473625965
No,31739.2719200746,1508.84137777861
No,19095.8303695336,0
No,7525.5842563445,914.515478973011
No,51030.4395324823,302.961244468736
No,13448.3341939049,275.485893220682
No,42335.4470346994,589.558094262681
No,45153.0400679357,1120.26745836208
No,11104.5663246846,1416.9661563736
No,44185.3577147632,1270.17667773508
No,35186.5774991595,848.234486270745
No,43254.715410826,560.96807384839
No,45463.3009029534,619.615504777482
No,18449.020776497,1197.57977470106
Yes,52274.8601245548,1585.72940149394
No,28262.8681327123,478.363326131214
No,41370.5165808812,1144.91247877907
No,58860.3807631449,778.751922851176
No,13703.881091161,1675.42214090055
No,56759.2345948152,680.769773484551
No,17593.5298518795,1113.57797796538
No,38097.016679235,339.351397521402
No,55612.1723587685,908.871252095821
No,11193.4156989659,480.787554964629
No,17378.2872736105,874.583020719088
No,42515.1628277468,0
No,52048.5041194701,1353.5222027697
No,28845.7420333549,1073.95003337493
No,13276.2490843018,1402.28776899962
No,24473.1065999823,759.148003414857
No,38326.1983601291,4.1094981453831
No,38794.1459081932,194.554390070911
No,16526.6773312497,597.599614481473
No,18641.7243063209,1067.78111469819
No,43096.4898085055,379.291013494282
No,15179.6861261427,583.599749188687
No,30792.8835943144,465.522214212983
No,33624.941426599,1144.12274664919
No,29019.3262183216,1025.08757276608
No,63638.1873187928,203.958043684028
No,17823.501942841,439.581726628727
No,40574.4207852576,0
No,42753.7216938114,720.857568601496
No,44983.296558965,1385.79514000934
No,64618.742136042,1127.50757701848
No,36076.0798002245,808.000167811353
No,25307.3770794565,280.24815366878
No,15738.3318359457,378.723020307566
No,21211.3259040908,885.516846437988
No,37482.4857282659,0
No,19065.6927865183,1006.9422455803
No,37998.7143516608,490.645063024137
No,11314.3917806231,141.026549625642
No,46421.7640748476,761.885541249903
No,33312.8066836098,1787.60381985453
No,33908.0513820675,964.541305769544
No,52703.7912231804,931.576984186363
No,37673.3165455752,10.0565726041083
No,22040.2627413006,1971.66323615651
No,17642.2677538646,1171.51991582291
No,44927.4957037727,784.38369199232
No,20476.0729395675,503.498537295314
No,17324.0416254492,295.480714529083
Yes,20210.2726246288,1475.05743781716
No,38990.1738558434,950.47136951895
No,17522.7306868447,1083.70236158974
No,18064.7783445647,1334.66626447237
Yes,53517.350489625,1332.38617766582
No,43440.6040612716,314.548049421055
No,12367.6971268167,683.189896759167
No,17060.5942899899,1087.41275534669
No,46611.0206328516,443.634783424809
No,34191.2952216818,426.55288027594
No,55847.2859530335,532.984740760252
No,20119.8291955569,1378.21733852018
No,29309.127258716,470.035913442893
No,10062.0836038357,470.309392705283
No,25308.5899305255,98.3966175462976
No,30160.2889819035,400.059110376214
No,20816.9533260862,1265.72586791133
No,15905.2126952829,700.335171683785
No,47991.0501265717,1266.77263593222
No,30765.3518002466,116.353735409607
No,15738.1600121976,1023.63853479624
No,24533.2031356683,823.664169396695
No,13389.4337862024,1328.67153101328
No,46541.6494690502,1032.18517772079
No,14790.7691896556,1093.63905841129
No,39618.8173562607,587.764496004288
No,48254.600009129,1379.18431417485
No,23691.9832171524,444.025308381459
No,21296.6123042634,597.602487061121
No,35134.2653548643,738.194410175601
No,47142.4498544045,563.491173125737
No,23877.819849633,1518.71564552176
No,30098.8239905995,1610.71968064752
No,14294.5950802359,542.389693840344
No,31466.8513376787,586.169070351128
No,24457.3640797038,648.8853641449
No,17139.5796008871,913.046455922211
No,43478.128206742,1650.89601880151
No,37485.9081337746,758.506112361259
No,45507.9115047977,1955.55735559179
No,27626.6025690877,446.964465927462
No,39807.6795515543,874.941620919224
No,28936.9062201587,1124.56737590151
No,29427.9148424807,0
No,44021.3021640857,184.569141530728
No,39860.1632176141,1133.79978343124
No,19717.4262918616,1148.92313944526
No,35639.5543014442,1040.2724722088
No,21507.9949174421,753.96082861166
No,34903.6775480158,818.496293230639
No,17460.6421607778,1228.65581630413
No,24291.3494232028,16.4148836028645
No,64967.6404491418,763.900776015518
No,15614.8209145114,1667.30882700937
No,48942.6121416591,637.491879262073
No,31265.2177134849,911.132057880504
No,50059.5471192676,125.053844055462
No,15308.599994734,548.278823221224
No,34169.669733554,795.034869917366
No,37015.2749917907,649.159045714336
No,51758.4102919257,0
No,41036.1292563615,292.334382785833
No,31068.1225273061,1285.99180262279
No,44480.6553247618,845.854302307457
No,26838.933054139,1660.11179791869
No,36145.0170221682,610.56863853285
No,16177.2729087737,1137.42108492749
No,11496.5418079491,1115.76856218029
No,28805.0626731863,302.164289781916
No,35054.5844246288,1074.14335684724
No,32151.8489790563,510.96017599863
No,43861.8019235383,974.410565287029
No,42533.7153588048,46.1832884430346
No,58075.9436880706,1731.60452777077
No,31387.700328731,1429.39337850864
No,62115.1050819044,503.513808814529
Yes,15302.7765041428,2179.22142805877
No,24699.0968352417,18.788280579833
No,46007.9806068582,1047.13968862834
No,11137.861038864,1049.6035740461
No,35467.7576566948,1372.93582176137
No,28145.8424785305,958.326632217788
No,47358.5490213203,826.638592854712
No,42127.9944739671,1005.1630821859
No,25402.4710043271,1132.86248470996
No,45154.7478427691,618.610523972339
No,47935.0053222894,1073.82542088911
No,39676.554561882,1108.80099679987
No,42590.1241396148,583.712000758947
No,23160.5786180678,835.533443337154
No,29580.0691003383,698.673829200129
No,40442.0631153395,929.576189948997
No,41432.4344975866,916.597958538644
No,10892.3291550933,1324.19876915942
No,11361.8238642259,1219.37667694921
No,45828.0188499132,265.295848438513
No,19885.7611482268,1255.42583518715
No,18878.5544825791,1524.43670328131
No,30156.3554233718,326.397293438249
No,54051.9823381261,1821.00315181145
No,25733.3093953223,1357.42346575736
No,53318.9933606233,1187.47380064447
No,20952.5861354429,925.904860674285
No,27853.9677827104,1451.78500633505
No,38788.6604713797,32.0680789944308
No,36015.4188571331,685.197586468114
No,54791.8055670014,1071.89915017718
No,50078.4594220413,874.490251234789
No,38093.9775189344,926.309641202025
No,53171.2968821341,1235.64080883847
No,24840.7617468418,1155.50466685911
Yes,28992.0018194355,1360.38578198715
No,40394.4210479398,234.995776461112
No,26672.1817076696,854.691243314712
No,19701.7554335566,1405.65892678336
No,13913.4419563153,1161.02617651119
No,20708.9877221068,329.347689299132
No,32508.3839000633,1541.3208022226
No,59361.9183453124,1456.65245644587
No,24565.5716463348,0
No,45442.8298623253,83.0803727287823
No,31437.4232324923,95.8981854984619
No,47653.6159785354,674.804716962235
No,44466.8850284853,917.78398027012
No,14217.6988810763,759.803326380694
No,14792.5118362139,379.063067543713
Yes,18860.8466453611,2004.3940010495
No,43436.9520748192,1469.60383564639
No,36926.3975468474,200.274808373529
No,39512.0690455385,843.429659446319
No,34400.8608868938,676.763350597062
No,42025.762307949,46.0920895774312
No,48897.7525440451,542.842025366022
No,30004.4707967452,89.9098954243769
No,37319.6225749996,908.184442812385
No,46306.936285731,0
No,20790.2539652011,1326.84839242118
No,12531.0255005456,993.8172665905
No,20881.4565211616,1084.38132390172
No,30377.2500292142,1197.71153968387
No,43411.6619224584,1378.29706776945
No,32359.2092126212,182.741994878604
No,35102.2751291454,529.650306882188
No,15763.584571284,1632.35436117305
No,20619.5097530825,1119.20252561696
No,45772.6140322452,787.136817634983
No,21412.6009801252,969.784159054437
No,38083.130364008,1256.98265019019
No,31026.4130144171,1015.04542705688
No,17452.0000360637,1197.60895727108
No,16926.3500223677,847.458025642289
No,52896.0596979918,598.438635556875
No,17001.6491859906,983.092276546234
No,45226.121016122,1296.26742330524
No,30206.9588196402,412.397141967932
Yes,26183.2453525162,1504.75537803833
No,16295.5624749992,367.363419274672
No,27889.3047001377,0
No,19335.6340358215,894.725490593895
No,42075.0478357006,75.8341255842853
No,34893.785940483,642.53521756118
No,14567.8139813121,1777.28455467843
No,44507.211314214,370.033287888415
No,52276.5854009763,653.373456959241
No,48907.6838409864,793.912163386316
No,19003.7749764239,917.075277826575
No,38614.4131337821,509.778439256327
No,42094.4701536065,947.813789455262
No,19514.763516061,860.835399899637
No,35232.4604410526,302.227048591714
No,35062.5381865466,891.887379296637
No,38364.6791518545,1377.55875173049
No,15174.9724609139,1222.95846367801
No,39492.0119537958,378.970424423049
No,41523.752477371,0
No,28552.5373346619,1103.91300124722
No,21140.275640308,704.472521881142
No,21566.5568755441,1402.31056982512
No,10996.0878573815,68.3766078184741
No,30627.5029402373,409.596072288602
No,19915.2328521123,655.700944684446
No,14504.3964074862,654.814668194886
No,43929.1432181938,1255.92012470085
No,33443.3064093113,1217.96088773575
No,35562.6093686611,691.893198507127
No,19501.3410678754,548.13628878805
No,31537.1269325829,437.546069429019
No,70700.6478404576,1067.84243863848
No,31981.8581197516,521.439778127422
No,25805.8099647288,1348.9953202389
No,41798.3916232607,674.66370031704
No,25891.7596483203,516.359041795444
No,19647.1423253636,1470.33856265862
No,43101.8738068424,859.007910133498
No,59200.1369964562,1114.088014707
No,51787.7894414781,773.326806663148
No,16553.7728259018,803.968975047329
No,43940.0480641767,376.292564774471
No,36164.1541822576,829.729677070215
No,34920.1815445572,299.890633267322
No,15645.7771213044,148.657094714831
No,47752.1592298761,705.113585993753
No,43308.6965719809,467.864135290801
No,38348.2861872948,382.094286204579
No,46172.7250884025,450.309011613408
No,39064.0485206065,379.914592855663
No,18659.0709439774,151.771401058765
No,35282.2280185965,1535.22447265136
No,34655.8800325605,1596.87342986645
No,52545.578049973,778.060154635799
No,42199.9676256284,107.706671906495
No,13389.0694050288,961.797820619253
No,13360.9251942154,235.249789340508
No,57139.3048612283,935.33815565705
No,34563.0458822401,0
No,37590.3095819752,10.3068907225734
No,24251.9587219194,2370.46361152636
No,37322.710221796,1447.02228057939
No,25161.8985145042,829.023319092933
No,47040.8085875203,1474.06154429605
No,50351.1551950528,913.638326726234
No,34257.632772859,1028.88633806886
No,54147.7083859983,563.89172073513
No,19330.3084037704,747.821682807119
No,13828.9686562225,811.539940902829
No,23438.1458035913,797.373647480833
No,53151.7607278083,701.918156574897
No,42107.3640000123,1195.35982220074
Yes,66466.460890915,1672.50606273916
No,20805.6140385332,889.901199990565
No,18555.7525862376,579.721304609121
No,28900.7277879119,1143.20045945329
Yes,14862.7054597298,1237.62186571379
No,48683.2203818321,740.957080483265
No,18621.170430494,1470.47458641012
No,45839.1341797568,507.678616315415
No,19922.6401247417,452.302355609914
No,30115.152829135,431.904928118842
No,36932.8101191799,388.935465259897
No,18905.8538390556,647.260114248229
No,42361.0467518263,1069.13030064378
No,45495.0054253039,517.988518060339
No,23720.9874695717,996.251183302201
No,47286.8309114811,995.122330640652
No,55069.8122112149,0
No,36192.0903233484,480.571142147903
No,42453.6818753791,413.858824635309
No,47074.2289180681,730.072003864106
No,43520.4888003279,11.307783333379
No,14632.2576606953,1507.89245127672
No,13580.2569642632,1129.11390918636
No,46789.8806265537,1159.93657960376
No,40658.5899130617,817.982440262695
No,16745.066848549,901.175243522745
No,17060.9274523287,1778.12151243631
No,34912.7894575472,1036.75668615923
No,49292.5456549724,199.136148704383
No,23191.2365261002,1295.69055098517
No,6365.56457589519,468.257661766054
No,27080.7425441104,688.105491060263
No,37188.5693842123,202.321208104165
No,37249.4364352527,621.003443540267
No,30100.7622696918,963.332481084664
No,51879.7184800111,1106.69701234151
No,30427.2025804345,1391.40768882587
No,58598.6676423446,198.594790541604
No,37914.4013067847,90.6826966305595
No,49243.4447853166,460.873865041046
No,34784.7881285648,1182.44483185605
No,43215.8297292764,748.434422248033
No,11608.128446401,1727.55459145414
No,39079.7884540231,831.47822217826
No,40257.9329916046,655.629150055933
No,22434.9764528939,787.1367086129
No,20070.1480040007,760.895350124073
No,44387.5749015598,0
No,53115.599362511,523.388442648939
No,35817.7612925548,481.591003405382
No,26275.2565388957,0
No,17954.8525455556,1414.6577991223
No,22410.9082953532,1103.21677644164
No,38247.913228973,948.696452799542
No,9019.54551235871,725.572419455187
No,40791.1429214149,1727.34900141241
No,43925.9644223325,891.607304157422
No,66538.3442219194,667.290493003104
No,15661.409003229,1060.26371026219
No,18259.6642152219,830.860575104084
No,44410.5315566714,319.174576691641
No,44871.5494446034,1147.27448398082
No,47878.8338334518,664.511520418358
No,35567.7620740215,1066.89951236104
No,19806.5190903651,374.976767394742
No,43688.6804186368,549.191342739887
No,17730.919262011,943.581370801553
No,42292.2977730561,111.285039767861
No,59560.1796602225,504.739525342174
No,32921.633935552,798.477351064392
Yes,35145.0476213865,2008.45859591035
No,29219.0707750405,965.926572220327
No,30762.1052139087,1768.13997797286
No,32198.0248784528,435.055376918744
No,15892.0925406445,685.631944540025
No,12877.5095009707,745.230621260668
No,43676.0574090646,161.759487374323
No,32558.4750927352,0
No,38373.0145244978,1389.28646709021
No,45052.5804474234,802.092675362193
No,16123.1133521949,335.82263545205
No,39260.0062189948,1031.78625745329
No,43816.2254733528,893.241644741964
No,45124.0404355969,1007.27799464763
No,38023.6148140319,786.802308362249
No,24177.2725239766,1814.55889529126
No,50109.0234146974,116.218875620068
No,47347.6767077934,839.924094203699
No,15158.6247871037,824.691701826297
No,25485.17338129,239.384478789428
No,52319.1535099304,933.751152075546
No,37630.6133189642,459.387665326059
No,15955.8851517715,870.023992705307
No,11151.0476161126,232.207550415873
No,32106.4836371526,150.78384068053
No,55230.648185661,1215.17047346831
No,33728.8923192302,1435.36009542623
No,47340.0266909586,338.06832186229
No,20304.0981203317,1056.94739892769
No,28743.1643692778,194.173416620166
No,50229.7797437753,298.509689604326
No,21911.7272119656,938.339328985524
No,47095.2215664773,1297.39243050355
No,56958.599355471,690.228382764494
No,34166.8264938287,1013.90643057987
No,48796.8492780349,1213.7941049861
No,39269.8359156486,0
No,11010.2124515938,1399.95025661838
No,50246.7155358911,590.999730015612
No,35532.3993174811,1438.83369098514
No,48859.2610204599,438.234685195282
No,37428.2200371324,783.001515615034
No,48678.4151933007,1864.94640342503
No,46840.5192698469,208.050443946045
No,32168.5528989598,621.165135100387
No,52689.5394318756,994.199964316657
No,42463.5249695872,674.640158540427
No,46953.3768092795,537.587186451237
No,29924.229458693,690.340942195294
No,18144.3502642041,1369.40827588944
No,37706.5948741313,654.277589031942
No,29934.1432291843,798.031313993959
No,48170.3599207953,763.224892920809
No,52975.2636119246,1663.61634756329
No,49804.2837531124,988.393947106499
No,40295.2687995018,1419.63189161462
No,19665.8291971639,1196.041821814
No,16944.3444933857,618.051384938394
